Property Name,Portfolio Manager ID,Property Type - Self-Selected,Gross Floor Area,month,normalized_monthly_usage
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-04-01,4134.62
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-05-01,1865.5
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-06-01,317.73
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-07-01,111.9
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-08-01,278.75
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-09-01,572.83
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-10-01,5073.63
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-11-01,7620.49
Scarborough Transfer Station,35000596,Other-Public Services,96595,2024-12-01,10910.77
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-01-01,1153.28
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-02-01,1078.87
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-03-01,1153.28
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-04-01,1116.07
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-05-01,1131.6
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-06-01,859.77
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-07-01,413.05
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-08-01,1019.5000000000001
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-09-01,1455.8
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-10-01,3872.01
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-11-01,7494.87
Victoria Park Transfer Station,35000597,Other-Public Services,83959,2024-12-01,14466.08
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-01-01,56612.03
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-02-01,41019.28
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-03-01,32879.97
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-04-01,23113.66
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-05-01,5556.26
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-06-01,2150.5
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-07-01,2716.03
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-08-01,3877.33
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-09-01,2684.16
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-10-01,8519.07
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-11-01,16306.34
Dufferin Transfer Station,35000594,Other-Public Services,120663,2024-12-01,24679.19
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-01-01,13836.61
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-02-01,7431.71
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-03-01,8014.660000000001
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-04-01,3723.25
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-05-01,782.67
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-06-01,323.3
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-07-01,161.53
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-08-01,137.43
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-09-01,606.68
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-10-01,2164.22
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-11-01,6238.82
Ingram Drive Transfer Station,35000595,Other-Public Services,112268,2024-12-01,8951.12
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-01-01,27242.68
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-02-01,21062.52
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-03-01,19153.7
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-04-01,12362.99
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-05-01,4097.64
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-06-01,1019.8099999999998
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-07-01,105.7
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-08-01,405.73
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-09-01,1996.0599999999997
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-10-01,8082.620000000001
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-11-01,24714.9
Commissioners St Transfer Stn,35000592,Other-Public Services,76424,2024-12-01,12970.4
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-01-01,123.14
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-02-01,108.36
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-03-01,116.25
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-04-01,137.93
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-05-01,132.36
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-06-01,94.56
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-07-01,110.52
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-08-01,111.03
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-09-01,109.85
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-10-01,116.14
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-11-01,113.86
Disco Road Transfer Station,35000593,Other-Public Services,57049,2024-12-01,128.29
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-01-01,1068.27
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-02-01,1219.82
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-03-01,1012.0000000000001
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-04-01,451.06
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-05-01,95.09
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-06-01,2.58
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-07-01,0.0
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-08-01,0.0
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-09-01,22.67
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-10-01,343.27
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-11-01,188.06
Bermondsey Transfer Station,35000591,Other-Public Services,48976,2024-12-01,1531.06
20 The Queensway,35000627,Transportation,1,2024-01-01,5513.724137931034
20 The Queensway,35000627,Transportation,1,2024-02-01,3468.0255839822025
20 The Queensway,35000627,Transportation,1,2024-03-01,2139.0088987764184
20 The Queensway,35000627,Transportation,1,2024-04-01,731.6362625139043
20 The Queensway,35000627,Transportation,1,2024-05-01,405.5
20 The Queensway,35000627,Transportation,1,2024-06-01,227.46774193548384
20 The Queensway,35000627,Transportation,1,2024-07-01,107.29254727474972
20 The Queensway,35000627,Transportation,1,2024-08-01,161.1217672413793
20 The Queensway,35000627,Transportation,1,2024-09-01,170.34375
20 The Queensway,35000627,Transportation,1,2024-10-01,1102.1666666666667
20 The Queensway,35000627,Transportation,1,2024-11-01,1412.5476190476193
20 The Queensway,35000627,Transportation,1,2024-12-01,1445.9285714285716
700 Arrow Rd,35000639,Transportation,230000,2024-01-01,221210.97
700 Arrow Rd,35000639,Transportation,230000,2024-02-01,175674.07
700 Arrow Rd,35000639,Transportation,230000,2024-03-01,167725.42
700 Arrow Rd,35000639,Transportation,230000,2024-04-01,106989.98
700 Arrow Rd,35000639,Transportation,230000,2024-05-01,26405.01
700 Arrow Rd,35000639,Transportation,230000,2024-06-01,10025.04
700 Arrow Rd,35000639,Transportation,230000,2024-07-01,2741.24
700 Arrow Rd,35000639,Transportation,230000,2024-08-01,5644.7
700 Arrow Rd,35000639,Transportation,230000,2024-09-01,10764.85
700 Arrow Rd,35000639,Transportation,230000,2024-10-01,47109.38
700 Arrow Rd,35000639,Transportation,230000,2024-11-01,127849.6
700 Arrow Rd,35000639,Transportation,230000,2024-12-01,201209.0
Union Station,35000619,Transportation,986748,2024-01-01,17612.24
Union Station,35000619,Transportation,986748,2024-02-01,19256.71
Union Station,35000619,Transportation,986748,2024-03-01,21494.89
Union Station,35000619,Transportation,986748,2024-04-01,23430.97
Union Station,35000619,Transportation,986748,2024-05-01,22152.28
Union Station,35000619,Transportation,986748,2024-06-01,22617.25
Union Station,35000619,Transportation,986748,2024-07-01,23021.0
Union Station,35000619,Transportation,986748,2024-08-01,23856.81
Union Station,35000619,Transportation,986748,2024-09-01,23433.47
Union Station,35000619,Transportation,986748,2024-10-01,24754.72
Union Station,35000619,Transportation,986748,2024-11-01,25434.19
Union Station,35000619,Transportation,986748,2024-12-01,26281.31
Snow Melter Cisa,35000616,Other-Public Services,1,2024-01-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-02-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-03-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-04-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-05-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-06-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-07-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-08-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-09-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-10-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-11-01,0.0
Snow Melter Cisa,35000616,Other-Public Services,1,2024-12-01,0.0
Coxwell Subway Stn,35000662,Transportation,1,2024-01-01,24565.17
Coxwell Subway Stn,35000662,Transportation,1,2024-02-01,16145.22
Coxwell Subway Stn,35000662,Transportation,1,2024-03-01,17577.27
Coxwell Subway Stn,35000662,Transportation,1,2024-04-01,3072.91
Coxwell Subway Stn,35000662,Transportation,1,2024-05-01,1657.02
Coxwell Subway Stn,35000662,Transportation,1,2024-06-01,3797.83
Coxwell Subway Stn,35000662,Transportation,1,2024-07-01,3924.42
Coxwell Subway Stn,35000662,Transportation,1,2024-08-01,3924.42
Coxwell Subway Stn,35000662,Transportation,1,2024-09-01,3050.53
Coxwell Subway Stn,35000662,Transportation,1,2024-10-01,4428.08
Coxwell Subway Stn,35000662,Transportation,1,2024-11-01,14459.75
Coxwell Subway Stn,35000662,Transportation,1,2024-12-01,41075.36
Davisville Garage & Shop,35000664,Transportation,120450,2024-01-01,79464.68
Davisville Garage & Shop,35000664,Transportation,120450,2024-02-01,63077.350000000006
Davisville Garage & Shop,35000664,Transportation,120450,2024-03-01,53551.54
Davisville Garage & Shop,35000664,Transportation,120450,2024-04-01,43065.55
Davisville Garage & Shop,35000664,Transportation,120450,2024-05-01,9192.09
Davisville Garage & Shop,35000664,Transportation,120450,2024-06-01,2398.35
Davisville Garage & Shop,35000664,Transportation,120450,2024-07-01,622.5
Davisville Garage & Shop,35000664,Transportation,120450,2024-08-01,362.73
Davisville Garage & Shop,35000664,Transportation,120450,2024-09-01,582.17
Davisville Garage & Shop,35000664,Transportation,120450,2024-10-01,14684.5
Davisville Garage & Shop,35000664,Transportation,120450,2024-11-01,43822.45
Davisville Garage & Shop,35000664,Transportation,120450,2024-12-01,96711.15
Birchmount Bus Garage,35000649,Transportation,150996,2024-01-01,276309.65
Birchmount Bus Garage,35000649,Transportation,150996,2024-02-01,239157.16
Birchmount Bus Garage,35000649,Transportation,150996,2024-03-01,231815.86
Birchmount Bus Garage,35000649,Transportation,150996,2024-04-01,162444.64
Birchmount Bus Garage,35000649,Transportation,150996,2024-05-01,37204.22
Birchmount Bus Garage,35000649,Transportation,150996,2024-06-01,7989.160000000001
Birchmount Bus Garage,35000649,Transportation,150996,2024-07-01,1429.08
Birchmount Bus Garage,35000649,Transportation,150996,2024-08-01,659.03
Birchmount Bus Garage,35000649,Transportation,150996,2024-09-01,2289.18
Birchmount Bus Garage,35000649,Transportation,150996,2024-10-01,90323.69
Birchmount Bus Garage,35000649,Transportation,150996,2024-11-01,176790.91
Birchmount Bus Garage,35000649,Transportation,150996,2024-12-01,243779.04
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-01-01,468887.48
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-02-01,376783.02
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-03-01,352230.06
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-04-01,210883.94
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-05-01,72416.9
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-06-01,33856.48
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-07-01,21020.82
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-08-01,31934.540000000005
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-09-01,42803.73
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-10-01,126184.52
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-11-01,237410.53
"Hillcrest, Gunn, Bathurst Garage",35000695,Transportation,295000,2024-12-01,365372.45
Eglinton Garage,35000678,Transportation,120986,2024-01-01,117084.28
Eglinton Garage,35000678,Transportation,120986,2024-02-01,87168.26
Eglinton Garage,35000678,Transportation,120986,2024-03-01,83420.97
Eglinton Garage,35000678,Transportation,120986,2024-04-01,54956.69
Eglinton Garage,35000678,Transportation,120986,2024-05-01,15416.22
Eglinton Garage,35000678,Transportation,120986,2024-06-01,5129.42
Eglinton Garage,35000678,Transportation,120986,2024-07-01,831.81
Eglinton Garage,35000678,Transportation,120986,2024-08-01,29.1
Eglinton Garage,35000678,Transportation,120986,2024-09-01,16746.44
Eglinton Garage,35000678,Transportation,120986,2024-10-01,37236.33
Eglinton Garage,35000678,Transportation,120986,2024-11-01,65152.72
Eglinton Garage,35000678,Transportation,120986,2024-12-01,109361.1
Dupont Subway Stn,35000676,Transportation,1,2024-01-01,35.6
Dupont Subway Stn,35000676,Transportation,1,2024-02-01,24.22
Dupont Subway Stn,35000676,Transportation,1,2024-03-01,12.78
Dupont Subway Stn,35000676,Transportation,1,2024-04-01,71.13
Dupont Subway Stn,35000676,Transportation,1,2024-05-01,91.91
Dupont Subway Stn,35000676,Transportation,1,2024-06-01,30.41
Dupont Subway Stn,35000676,Transportation,1,2024-07-01,12.55
Dupont Subway Stn,35000676,Transportation,1,2024-08-01,30.0
Dupont Subway Stn,35000676,Transportation,1,2024-09-01,33.9
Dupont Subway Stn,35000676,Transportation,1,2024-10-01,16.36
Dupont Subway Stn,35000676,Transportation,1,2024-11-01,31.600000000000005
Dupont Subway Stn,35000676,Transportation,1,2024-12-01,27.0
McNicoll Bus Garage,35000724,Transportation,830283,2024-01-01,170147.15
McNicoll Bus Garage,35000724,Transportation,830283,2024-02-01,155252.97
McNicoll Bus Garage,35000724,Transportation,830283,2024-03-01,148511.32
McNicoll Bus Garage,35000724,Transportation,830283,2024-04-01,108159.27
McNicoll Bus Garage,35000724,Transportation,830283,2024-05-01,43605.55
McNicoll Bus Garage,35000724,Transportation,830283,2024-06-01,15135.73
McNicoll Bus Garage,35000724,Transportation,830283,2024-07-01,5196.99
McNicoll Bus Garage,35000724,Transportation,830283,2024-08-01,14287.1
McNicoll Bus Garage,35000724,Transportation,830283,2024-09-01,25368.01
McNicoll Bus Garage,35000724,Transportation,830283,2024-10-01,68447.5
McNicoll Bus Garage,35000724,Transportation,830283,2024-11-01,107937.65
McNicoll Bus Garage,35000724,Transportation,830283,2024-12-01,186358.8
Malvern Garage & Shop,35000722,Transportation,574125,2024-01-01,459390.59
Malvern Garage & Shop,35000722,Transportation,574125,2024-02-01,376362.29
Malvern Garage & Shop,35000722,Transportation,574125,2024-03-01,365572.45
Malvern Garage & Shop,35000722,Transportation,574125,2024-04-01,235744.35
Malvern Garage & Shop,35000722,Transportation,574125,2024-05-01,70988.97
Malvern Garage & Shop,35000722,Transportation,574125,2024-06-01,11851.26
Malvern Garage & Shop,35000722,Transportation,574125,2024-07-01,1655.41
Malvern Garage & Shop,35000722,Transportation,574125,2024-08-01,863.77
